"datasetName","decimalLongitude","decimalLatitude","depth","scientificName"
"obis",-79.931,15.993,NA,"Eretmochelys imbricata"
"obis",-80.97,15.98,NA,"Eretmochelys imbricata"
"obis",-68.344,12.189,NA,"Eretmochelys imbricata"
"obis",59.5,24.5,NA,"Eretmochelys imbricata"
"obis",-74.503,11.056,NA,"Eretmochelys imbricata"
"obis",-68.329,12.149,NA,"Eretmochelys imbricata"
"obis",-72.248,12.304,NA,"Eretmochelys imbricata"
"obis",-23.5,-13.5,NA,"Eretmochelys imbricata"
"obis",-65.933,10.972,NA,"Eretmochelys imbricata"
"obis",-77.197,14.755,NA,"Eretmochelys imbricata"
"obis",-65.896,10.996,NA,"Eretmochelys imbricata"
"obis",-72.252,13.546,NA,"Eretmochelys imbricata"
"obis",-73.05,13.88,NA,"Eretmochelys imbricata"
"obis",159.5,-13.5,NA,"Eretmochelys imbricata"
"obis",-35.5,-20.5,NA,"Eretmochelys imbricata"
"obis",-113.5,18.5,NA,"Eretmochelys imbricata"
"obis",-74.425,14.568,NA,"Eretmochelys imbricata"
"obis",-66.71,14.793,NA,"Eretmochelys imbricata"
"obis",-64.468,18.328,NA,"Eretmochelys imbricata"
"obis",-80.07364,27.94458,NA,"Eretmochelys imbricata"
"obis",-74.432,11.123,NA,"Eretmochelys imbricata"
"obis",-75.643,17.711,NA,"Eretmochelys imbricata"
"obis",-68.387,12.15,NA,"Eretmochelys imbricata"
"obis",-68.299,12.166,NA,"Eretmochelys imbricata"
"obis",-69.774,12.98,NA,"Eretmochelys imbricata"
"obis",-74.268,11.072,NA,"Eretmochelys imbricata"
"obis",-82.5,12.5,NA,"Eretmochelys imbricata"
"obis",-81.554,16.563,NA,"Eretmochelys imbricata"
"obis",-75.653,17.712,NA,"Eretmochelys imbricata"
"obis",-65.797,13.51,NA,"Eretmochelys imbricata"
"obis",-68.836,20.132,NA,"Eretmochelys imbricata"
"obis",-72.067,16.924,NA,"Eretmochelys imbricata"
"obis",-75.452,17.678,NA,"Eretmochelys imbricata"
"obis",92.5,15.5,NA,"Eretmochelys imbricata"
"obis",-79.843,15.519,NA,"Eretmochelys imbricata"
"obis",-68.445,12.101,NA,"Eretmochelys imbricata"
"obis",-107.5,22.5,NA,"Eretmochelys imbricata"
"obis",-67.596,11.228,NA,"Eretmochelys imbricata"
"obis",-89.574,21.55,NA,"Eretmochelys imbricata"
"obis",-70.057,17.115,NA,"Eretmochelys imbricata"
"obis",-71.355,13.448,NA,"Eretmochelys imbricata"
"obis",50.5,25.5,NA,"Eretmochelys imbricata"
"obis",-80.856,16.089,NA,"Eretmochelys imbricata"
"obis",-70.287,11.947,NA,"Eretmochelys imbricata"
"obis",-87.4651,20.0207,NA,"Eretmochelys imbricata"
"obis",-64.161,18.595,NA,"Eretmochelys imbricata"
"obis",-64.005,18.553,NA,"Eretmochelys imbricata"
"obis",-80.568,16.032,NA,"Eretmochelys imbricata"
"obis",-76.879333,26.544333,NA,"Eretmochelys imbricata"
"obis",-70.371,13.32,NA,"Eretmochelys imbricata"
"obis",-75.736,17.645,NA,"Eretmochelys imbricata"
"obis",-65.122,14.114,NA,"Eretmochelys imbricata"
"obis",-69.554,16.205,NA,"Eretmochelys imbricata"
"obis",-75.119,17.501,NA,"Eretmochelys imbricata"
"obis",-68.312,12.17,NA,"Eretmochelys imbricata"
"obis",-75.326,17.62,NA,"Eretmochelys imbricata"
"obis",-67.457,15.835,NA,"Eretmochelys imbricata"
"obis",-75.739,17.724,NA,"Eretmochelys imbricata"
"obis",-80.735,16.177,NA,"Eretmochelys imbricata"
"obis",-75.706,17.565,NA,"Eretmochelys imbricata"
"obis",-64.382,18.436,NA,"Eretmochelys imbricata"
"obis",-76.058,15.445,NA,"Eretmochelys imbricata"
"obis",-67.5,15.5,NA,"Eretmochelys imbricata"
"obis",-75.24,18.103,NA,"Eretmochelys imbricata"
"obis",-79.499,15.418,NA,"Eretmochelys imbricata"
"obis",-71.516,12.498,NA,"Eretmochelys imbricata"
"obis",-67.514,15.734,NA,"Eretmochelys imbricata"
"obis",-65.097,18.196,NA,"Eretmochelys imbricata"
"obis",-74.534,18.309,NA,"Eretmochelys imbricata"
"obis",-66.978,10.887,NA,"Eretmochelys imbricata"
"obis",36.5,23.5,NA,"Eretmochelys imbricata"
"obis",-75.584,17.676,NA,"Eretmochelys imbricata"
"obis",-81.572,16.433,NA,"Eretmochelys imbricata"
"obis",-38.5,-15.5,NA,"Eretmochelys imbricata"
"obis",-35.5,-14.5,NA,"Eretmochelys imbricata"
"obis",-75.775,17.76,NA,"Eretmochelys imbricata"
"obis",-70.933,17.824,NA,"Eretmochelys imbricata"
"obis",-81.501,16.55,NA,"Eretmochelys imbricata"
"obis",-80.03,15.971,NA,"Eretmochelys imbricata"
"obis",-68.355,12.133,NA,"Eretmochelys imbricata"
"obis",-75.512,17.62,NA,"Eretmochelys imbricata"
"obis",-64.165,18.602,NA,"Eretmochelys imbricata"
"obis",-75.621,15.005,NA,"Eretmochelys imbricata"
"obis",-79.975,16.053,NA,"Eretmochelys imbricata"
"obis",-37.5,-17.5,NA,"Eretmochelys imbricata"
"obis",-75.684,17.723,NA,"Eretmochelys imbricata"
"obis",109.5,3.5,NA,"Eretmochelys imbricata"
"obis",-72.437,11.953,NA,"Eretmochelys imbricata"
"obis",-68.07,17.897,NA,"Eretmochelys imbricata"
"obis",-75.702,17.637,NA,"Eretmochelys imbricata"
"obis",-80.029,16.321,NA,"Eretmochelys imbricata"
"obis",-70.406,11.856,NA,"Eretmochelys imbricata"
"obis",-66.646,17.864,NA,"Eretmochelys imbricata"
"obis",-76.037,14.349,NA,"Eretmochelys imbricata"
"obis",-74.375,11.172,NA,"Eretmochelys imbricata"
"obis",-81.014,15.473,NA,"Eretmochelys imbricata"
"obis",-82.5,14.5,NA,"Eretmochelys imbricata"
"obis",-78.192,14.935,NA,"Eretmochelys imbricata"
"obis",-64.143,18.593,NA,"Eretmochelys imbricata"
"obis",-69.833,12.514,NA,"Eretmochelys imbricata"
"obis",-77.945,14.816,NA,"Eretmochelys imbricata"
"obis",-68.314,12.135,NA,"Eretmochelys imbricata"
"obis",-70.649,14.395,NA,"Eretmochelys imbricata"
"obis",-75.717,17.752,NA,"Eretmochelys imbricata"
"obis",-75.665,17.71,NA,"Eretmochelys imbricata"
"obis",-74.47,11.074,NA,"Eretmochelys imbricata"
"obis",-74.693,14.231,NA,"Eretmochelys imbricata"
"obis",-74.469,11.135,NA,"Eretmochelys imbricata"
"obis",-70.304,13.132,NA,"Eretmochelys imbricata"
"obis",-75.653,17.706,NA,"Eretmochelys imbricata"
"obis",-64.119,18.621,NA,"Eretmochelys imbricata"
"obis",-67.495,13.809,NA,"Eretmochelys imbricata"
"obis",-79.292,15.349,NA,"Eretmochelys imbricata"
"obis",-70.642,14.377,NA,"Eretmochelys imbricata"
"obis",-69.295,12.947,NA,"Eretmochelys imbricata"
"obis",-77.705,15.1,NA,"Eretmochelys imbricata"
"obis",-74.213,16.811,NA,"Eretmochelys imbricata"
"obis",-70.724,12.269,NA,"Eretmochelys imbricata"
"obis",-70.029,15.634,NA,"Eretmochelys imbricata"
"obis",-68.173,12.194,NA,"Eretmochelys imbricata"
"obis",-67.548,16.715,NA,"Eretmochelys imbricata"
"obis",-67.484,18.37747,31.5,"Eretmochelys imbricata"
"obis",-79.951,16.235,NA,"Eretmochelys imbricata"
"obis",-68.328,12.161,NA,"Eretmochelys imbricata"
"obis",-72.455,13.903,NA,"Eretmochelys imbricata"
"obis",-68.779,20.079,NA,"Eretmochelys imbricata"
"obis",-75.69,17.709,NA,"Eretmochelys imbricata"
"obis",-75.639,17.641,NA,"Eretmochelys imbricata"
"obis",-64.575,18.302,NA,"Eretmochelys imbricata"
"obis",-71.131,17.985,NA,"Eretmochelys imbricata"
"obis",2.5,4.5,NA,"Eretmochelys imbricata"
"obis",-75.637,17.707,NA,"Eretmochelys imbricata"
"obis",-75.658,17.73,NA,"Eretmochelys imbricata"
"obis",-75.06,14.773,NA,"Eretmochelys imbricata"
"obis",-80.943,16.008,NA,"Eretmochelys imbricata"
"obis",-68.305,12.177,NA,"Eretmochelys imbricata"
"obis",-72.476,14.621,NA,"Eretmochelys imbricata"
"obis",-68.419,12.069,NA,"Eretmochelys imbricata"
"obis",104.5,1.5,NA,"Eretmochelys imbricata"
"obis",-69.814,12.328,NA,"Eretmochelys imbricata"
"obis",-64.084,18.597,NA,"Eretmochelys imbricata"
"obis",-79.966,16.072,NA,"Eretmochelys imbricata"
"obis",-81.126,15.462,NA,"Eretmochelys imbricata"
"obis",-65.768,13.618,NA,"Eretmochelys imbricata"
"obis",-66.55,11.808,NA,"Eretmochelys imbricata"
"obis",-67.591,11.203,NA,"Eretmochelys imbricata"
"obis",-66.725,11.833,NA,"Eretmochelys imbricata"
"obis",-75.631,17.709,NA,"Eretmochelys imbricata"
"obis",-66.601,11.875,NA,"Eretmochelys imbricata"
"obis",-79.995,16.012,NA,"Eretmochelys imbricata"
"obis",-74.451,11.053,NA,"Eretmochelys imbricata"
"obis",-69.036,15.413,NA,"Eretmochelys imbricata"
"obis",-79.955,16.001,NA,"Eretmochelys imbricata"
"obis",-74.07,14.785,NA,"Eretmochelys imbricata"
"obis",-78.5,13.5,NA,"Eretmochelys imbricata"
"obis",-65.298351,18.129133,NA,"Eretmochelys imbricata"
"obis",-67.811,14.94,NA,"Eretmochelys imbricata"
"obis",-75.699,17.711,NA,"Eretmochelys imbricata"
"obis",-73.998,13.82,NA,"Eretmochelys imbricata"
"obis",-68.414,12.554,NA,"Eretmochelys imbricata"
"obis",-79.954,16,NA,"Eretmochelys imbricata"
"obis",142.5,-10.5,NA,"Eretmochelys imbricata"
"obis",-72.196,12.289,NA,"Eretmochelys imbricata"
"obis",-74.995,11.25,NA,"Eretmochelys imbricata"
"obis",-70.279,16.777,NA,"Eretmochelys imbricata"
"obis",-77.543,14.802,NA,"Eretmochelys imbricata"
"obis",-70.356,16.737,NA,"Eretmochelys imbricata"
"obis",-70.306,11.957,NA,"Eretmochelys imbricata"
"obis",-75.636,17.723,NA,"Eretmochelys imbricata"
"obis",-3.5,-5.5,NA,"Eretmochelys imbricata"
"obis",-80.721,15.389,NA,"Eretmochelys imbricata"
"obis",-68.365,12.139,NA,"Eretmochelys imbricata"
"obis",-75.636,17.711,NA,"Eretmochelys imbricata"
"obis",-65.838,10.988,NA,"Eretmochelys imbricata"
"obis",-68.323,12.174,NA,"Eretmochelys imbricata"
"obis",-29.5,25.5,NA,"Eretmochelys imbricata"
"obis",-94.5,18.5,NA,"Eretmochelys imbricata"
"obis",-68.892,12.478,NA,"Eretmochelys imbricata"
"obis",-75.85,17.516,NA,"Eretmochelys imbricata"
"obis",-74.411,11.076,NA,"Eretmochelys imbricata"
"obis",-78.5,11.5,NA,"Eretmochelys imbricata"
"obis",-68.393,12.13,NA,"Eretmochelys imbricata"
"obis",-74.371,11.086,NA,"Eretmochelys imbricata"
"obis",-68.915,12.05,NA,"Eretmochelys imbricata"
"obis",-68.289,12.172,NA,"Eretmochelys imbricata"
"obis",-71.706,15.53,NA,"Eretmochelys imbricata"
"obis",-80.406,16.126,NA,"Eretmochelys imbricata"
"obis",-73.965,11.377,NA,"Eretmochelys imbricata"
"obis",-66.282,17.844,NA,"Eretmochelys imbricata"
"obis",-75.674,17.715,NA,"Eretmochelys imbricata"
"obis",-73.584,13.545,NA,"Eretmochelys imbricata"
"obis",-64.167,18.521,NA,"Eretmochelys imbricata"
"obis",-69.267,12.464,NA,"Eretmochelys imbricata"
"obis",-69.093,15.519,NA,"Eretmochelys imbricata"
"obis",-74.362,11.135,NA,"Eretmochelys imbricata"
"obis",-66.539,17.9,NA,"Eretmochelys imbricata"
"obis",-66.19,17.875,NA,"Eretmochelys imbricata"
"obis",-73.037,13.684,NA,"Eretmochelys imbricata"
"obis",-75.679,17.646,NA,"Eretmochelys imbricata"
"obis",-65.805,13.287,NA,"Eretmochelys imbricata"
"obis",-74.038,11.36,NA,"Eretmochelys imbricata"
"obis",-75.658,17.716,NA,"Eretmochelys imbricata"
"obis",-91.5,24.5,NA,"Eretmochelys imbricata"
"obis",-68.838,12.046,NA,"Eretmochelys imbricata"
"obis",-75.684,17.69,NA,"Eretmochelys imbricata"
"obis",-74.385,11.064,NA,"Eretmochelys imbricata"
"obis",-81.019,15.423,NA,"Eretmochelys imbricata"
"obis",-64.06,18.592,NA,"Eretmochelys imbricata"
"obis",-67.446,15.692,NA,"Eretmochelys imbricata"
"obis",-74.462,11.1,NA,"Eretmochelys imbricata"
"obis",-67.854,13.283,NA,"Eretmochelys imbricata"
"obis",-67.152,11.299,NA,"Eretmochelys imbricata"
"obis",-80.848,16.019,NA,"Eretmochelys imbricata"
"obis",-66.457,14.067,NA,"Eretmochelys imbricata"
"obis",-75.7,17.679,NA,"Eretmochelys imbricata"
"obis",-70.31,13.327,NA,"Eretmochelys imbricata"
"obis",-75.158,14.887,NA,"Eretmochelys imbricata"
"obis",-76.371,15.569,NA,"Eretmochelys imbricata"
"obis",-69.383,16.19,NA,"Eretmochelys imbricata"
"obis",-68.307,12.171,NA,"Eretmochelys imbricata"
"obis",-68.46,12.223,NA,"Eretmochelys imbricata"
"obis",-75.721,17.498,NA,"Eretmochelys imbricata"
"obis",-71.312,15.342,NA,"Eretmochelys imbricata"
"obis",-64.138,18.603,NA,"Eretmochelys imbricata"
"obis",-76.487,17.294,NA,"Eretmochelys imbricata"
"obis",-73.5,-25.5,NA,"Eretmochelys imbricata"
"obis",-64.993,11.97,NA,"Eretmochelys imbricata"
"obis",-85.5,20.5,NA,"Eretmochelys imbricata"
"obis",-65.757,13.307,NA,"Eretmochelys imbricata"
"obis",-75.866,17.744,NA,"Eretmochelys imbricata"
"obis",-65.456666,18.08363,NA,"Eretmochelys imbricata"
"obis",-78.5,12.5,NA,"Eretmochelys imbricata"
"obis",-68.367,11.712,NA,"Eretmochelys imbricata"
"obis",-65.281347,18.130518,NA,"Eretmochelys imbricata"
"obis",-68.013,17.574,NA,"Eretmochelys imbricata"
"obis",-69.126,15.418,NA,"Eretmochelys imbricata"
"obis",-66.638,15.158,NA,"Eretmochelys imbricata"
"obis",-66.698,11.815,NA,"Eretmochelys imbricata"
"obis",-65.267137,18.134953,NA,"Eretmochelys imbricata"
"obis",-66.353,13.859,NA,"Eretmochelys imbricata"
"obis",-80.475,16.078,NA,"Eretmochelys imbricata"
"obis",-75.512,17.712,NA,"Eretmochelys imbricata"
"obis",-64.962,13.946,NA,"Eretmochelys imbricata"
"obis",-66.764,13.924,NA,"Eretmochelys imbricata"
"obis",-66.771,11.818,NA,"Eretmochelys imbricata"
"obis",-70.005,12.401,NA,"Eretmochelys imbricata"
"obis",-70.261,13.224,NA,"Eretmochelys imbricata"
"obis",-65.388221,18.083999,NA,"Eretmochelys imbricata"
"obis",-69.516,12.223,NA,"Eretmochelys imbricata"
"obis",-75.652,17.743,NA,"Eretmochelys imbricata"
"obis",-67.858,11.39,NA,"Eretmochelys imbricata"
"obis",-68.329,12.206,NA,"Eretmochelys imbricata"
"obis",-75.634,17.722,NA,"Eretmochelys imbricata"
"obis",-126.5,28.5,NA,"Eretmochelys imbricata"
"obis",59.5,16.5,NA,"Eretmochelys imbricata"
"obis",-74.463,11.051,NA,"Eretmochelys imbricata"
"obis",-74.455,11.062,NA,"Eretmochelys imbricata"
"obis",-66.003,13.91,NA,"Eretmochelys imbricata"
"obis",-64.145,18.599,NA,"Eretmochelys imbricata"
"obis",-71.115,17.822,NA,"Eretmochelys imbricata"
"obis",-79.955,16.022,NA,"Eretmochelys imbricata"
"obis",-70.76,16.417,NA,"Eretmochelys imbricata"
"obis",-69.928,17.041,NA,"Eretmochelys imbricata"
"obis",-95.5,19.5,NA,"Eretmochelys imbricata"
"obis",-68.32,12.118,NA,"Eretmochelys imbricata"
"obis",-68.321,12.143,NA,"Eretmochelys imbricata"
"obis",-81.5,9.5,NA,"Eretmochelys imbricata"
"obis",-67.942,11.761,NA,"Eretmochelys imbricata"
"obis",-68.09,12.221,NA,"Eretmochelys imbricata"
"obis",-68.298,12.109,NA,"Eretmochelys imbricata"
"obis",-68.773,20.08,NA,"Eretmochelys imbricata"
"obis",-68.344,12.18,NA,"Eretmochelys imbricata"
"obis",-80.335,16.193,NA,"Eretmochelys imbricata"
"obis",-70.344,11.973,NA,"Eretmochelys imbricata"
"obis",-64.163,18.613,NA,"Eretmochelys imbricata"
"obis",-68.295,11.489,NA,"Eretmochelys imbricata"
"obis",-68.993,15.412,NA,"Eretmochelys imbricata"
"obis",-76.377,17.529,NA,"Eretmochelys imbricata"
"obis",-80.953,15.352,NA,"Eretmochelys imbricata"
"obis",-75.686,17.743,NA,"Eretmochelys imbricata"
"obis",-74.62,18.359,NA,"Eretmochelys imbricata"
"obis",-68.357,12.068,NA,"Eretmochelys imbricata"
"obis",-74.456,11.054,NA,"Eretmochelys imbricata"
"obis",-68.356,12.086,NA,"Eretmochelys imbricata"
"obis",-70.954,13.317,NA,"Eretmochelys imbricata"
"obis",-66.706,11.812,NA,"Eretmochelys imbricata"
"obis",-73.5,13.5,NA,"Eretmochelys imbricata"
"obis",-72.15,12.264,NA,"Eretmochelys imbricata"
"obis",-73.408,14.171,NA,"Eretmochelys imbricata"
"obis",-64.16,18.596,NA,"Eretmochelys imbricata"
"obis",-79.969,15.999,NA,"Eretmochelys imbricata"
"obis",-75.283,14.162,NA,"Eretmochelys imbricata"
"obis",-64.157,18.581,NA,"Eretmochelys imbricata"
"obis",-75.627,17.711,NA,"Eretmochelys imbricata"
"obis",-74.5,17.5,NA,"Eretmochelys imbricata"
"obis",-79.754,16.025,NA,"Eretmochelys imbricata"
"obis",-76.08,14.313,NA,"Eretmochelys imbricata"
"obis",-79.453,15.416,NA,"Eretmochelys imbricata"
"obis",-75.679,17.717,NA,"Eretmochelys imbricata"
"obis",-64.506,18.845,NA,"Eretmochelys imbricata"
"obis",-73.226,11.506,NA,"Eretmochelys imbricata"
"obis",-75.638,17.673,NA,"Eretmochelys imbricata"
"obis",-79.98,15.992,NA,"Eretmochelys imbricata"
"obis",-75.63,17.716,NA,"Eretmochelys imbricata"
"obis",-73.75,13.695,NA,"Eretmochelys imbricata"
"obis",-80.458,16.073,NA,"Eretmochelys imbricata"
"obis",-66.666,11.833,NA,"Eretmochelys imbricata"
"obis",-16.5,-0.5,NA,"Eretmochelys imbricata"
"obis",-67.437,15.295,NA,"Eretmochelys imbricata"
"obis",-72.354,13.921,NA,"Eretmochelys imbricata"
"obis",-64.33,18.48,NA,"Eretmochelys imbricata"
"obis",-68.415,12.036,NA,"Eretmochelys imbricata"
"obis",-69.922,17.03,NA,"Eretmochelys imbricata"
"obis",-73.242,11.473,NA,"Eretmochelys imbricata"
"obis",-75.59,17.693,NA,"Eretmochelys imbricata"
"obis",-73.589,13.753,NA,"Eretmochelys imbricata"
"obis",-76.982417,26.412183,NA,"Eretmochelys imbricata"
"obis",-68.321,12.175,NA,"Eretmochelys imbricata"
"obis",-68.697,13.527,NA,"Eretmochelys imbricata"
"obis",-64.232,18.596,NA,"Eretmochelys imbricata"
"obis",-75.631,17.705,NA,"Eretmochelys imbricata"
"obis",-68.905,13.563,NA,"Eretmochelys imbricata"
"obis",-75.781,17.683,NA,"Eretmochelys imbricata"
"obis",-65.875,14.382,NA,"Eretmochelys imbricata"
"obis",-81.216,16.039,NA,"Eretmochelys imbricata"
"obis",-75.521,17.691,NA,"Eretmochelys imbricata"
"obis",-65.422882,18.094028,NA,"Eretmochelys imbricata"
"obis",60.5,23.5,NA,"Eretmochelys imbricata"
"obis",-80.867,15.361,NA,"Eretmochelys imbricata"
"obis",-75.643,17.726,NA,"Eretmochelys imbricata"
"obis",103.5,0.5,NA,"Eretmochelys imbricata"
"obis",140.5,-12.5,NA,"Eretmochelys imbricata"
"obis",-72.62,13.811,NA,"Eretmochelys imbricata"
"obis",-76.03,17.692,NA,"Eretmochelys imbricata"
"obis",-82.5,18.5,NA,"Eretmochelys imbricata"
"obis",-66.753,11.844,NA,"Eretmochelys imbricata"
"obis",-75.672,17.698,NA,"Eretmochelys imbricata"
"obis",-75.591,17.69,NA,"Eretmochelys imbricata"
"obis",-68.289,12.162,NA,"Eretmochelys imbricata"
"obis",-68.392,12.432,NA,"Eretmochelys imbricata"
"obis",-75.644,17.712,NA,"Eretmochelys imbricata"
"obis",-63.5,15.5,NA,"Eretmochelys imbricata"
"obis",-75.669,17.704,NA,"Eretmochelys imbricata"
"obis",-79.977,15.923,NA,"Eretmochelys imbricata"
"obis",-66.336,19.026,NA,"Eretmochelys imbricata"
"obis",-70.009,17.319,NA,"Eretmochelys imbricata"
"obis",-74.508,11.078,NA,"Eretmochelys imbricata"
"obis",-74.428,11.093,NA,"Eretmochelys imbricata"
"obis",-65.688,11.173,NA,"Eretmochelys imbricata"
"obis",-68.299,12.175,NA,"Eretmochelys imbricata"
"obis",-46.5,-0.5,NA,"Eretmochelys imbricata"
"obis",-80.455,16.069,NA,"Eretmochelys imbricata"
"obis",83.5,17.5,NA,"Eretmochelys imbricata"
"obis",-81.343,16.381,NA,"Eretmochelys imbricata"
"obis",-49.5,22.5,NA,"Eretmochelys imbricata"
"obis",-75.617,17.731,NA,"Eretmochelys imbricata"
"obis",-73.274,13.793,NA,"Eretmochelys imbricata"
"obis",-75.523,17.691,NA,"Eretmochelys imbricata"
"obis",-68.345,12.136,NA,"Eretmochelys imbricata"
"obis",116.5,-9.5,NA,"Eretmochelys imbricata"
"obis",-64.143,18.568,NA,"Eretmochelys imbricata"
"obis",-80.416,16.338,NA,"Eretmochelys imbricata"
"obis",-79.557,16.209,NA,"Eretmochelys imbricata"
"obis",-68.347,12.146,NA,"Eretmochelys imbricata"
"obis",-65.303843,18.130809,NA,"Eretmochelys imbricata"
"obis",82.5,6.5,NA,"Eretmochelys imbricata"
"obis",-67.795,12.031,NA,"Eretmochelys imbricata"
"obis",-75.627,17.731,NA,"Eretmochelys imbricata"
"obis",-73.801,14.856,NA,"Eretmochelys imbricata"
"obis",-87.71551,18.66723,NA,"Eretmochelys imbricata"
"obis",-8.5,-9.5,NA,"Eretmochelys imbricata"
"obis",-77.859,14.856,NA,"Eretmochelys imbricata"
"obis",-68.324,12.2,NA,"Eretmochelys imbricata"
"obis",-70.462,11.903,NA,"Eretmochelys imbricata"
"obis",-81.032,15.44,NA,"Eretmochelys imbricata"
"obis",-69.177,12.839,NA,"Eretmochelys imbricata"
"obis",-75.815,17.787,NA,"Eretmochelys imbricata"
"obis",-80.5,10.5,NA,"Eretmochelys imbricata"
"obis",-74.586,18.396,NA,"Eretmochelys imbricata"
"obis",-65.304633,18.0927,NA,"Eretmochelys imbricata"
"obis",-76.861667,26.289667,NA,"Eretmochelys imbricata"
"obis",-64.147,18.596,NA,"Eretmochelys imbricata"
"obis",-70.159,15.813,NA,"Eretmochelys imbricata"
"obis",-68.283,12.158,NA,"Eretmochelys imbricata"
"obis",-67.031,13.973,NA,"Eretmochelys imbricata"
"obis",-70.658,17.853,NA,"Eretmochelys imbricata"
"obis",-75.621,17.723,NA,"Eretmochelys imbricata"
"obis",-67.5,20.5,NA,"Eretmochelys imbricata"
"obis",-70.893,12.782,NA,"Eretmochelys imbricata"
"obis",-74.545,11.205,NA,"Eretmochelys imbricata"
"obis",-69.86,13.1,NA,"Eretmochelys imbricata"
"obis",-68.339,12.138,NA,"Eretmochelys imbricata"
"obis",-76.524,14.558,NA,"Eretmochelys imbricata"
"obis",-74.297,14.012,NA,"Eretmochelys imbricata"
"obis",-74.314,11.061,NA,"Eretmochelys imbricata"
"obis",-75.725,17.712,NA,"Eretmochelys imbricata"
"obis",-80.377,16.099,NA,"Eretmochelys imbricata"
"obis",-65.41976,18.094586,NA,"Eretmochelys imbricata"
"obis",-68.301,11.806,NA,"Eretmochelys imbricata"
"obis",-70.116,13.227,NA,"Eretmochelys imbricata"
"obis",-11.5,1.5,NA,"Eretmochelys imbricata"
"obis",-75.625,17.764,NA,"Eretmochelys imbricata"
"obis",-70.25,13.12,NA,"Eretmochelys imbricata"
"obis",-68.357,12.145,NA,"Eretmochelys imbricata"
"obis",-80.203,15.996,NA,"Eretmochelys imbricata"
"obis",-64.147,18.601,NA,"Eretmochelys imbricata"
"obis",-75.453,17.618,NA,"Eretmochelys imbricata"
"obis",-68.281,12.038,NA,"Eretmochelys imbricata"
"obis",-74.196,16.301,NA,"Eretmochelys imbricata"
"obis",-75.551,17.764,NA,"Eretmochelys imbricata"
"obis",-64.162,18.594,NA,"Eretmochelys imbricata"
"obis",-80.457,16.044,NA,"Eretmochelys imbricata"
"obis",-80.408,16.116,NA,"Eretmochelys imbricata"
"obis",-126.5,27.5,NA,"Eretmochelys imbricata"
"obis",-68.296,12.179,NA,"Eretmochelys imbricata"
"obis",-75.422,17.821,NA,"Eretmochelys imbricata"
"obis",-75.858,17.634,NA,"Eretmochelys imbricata"
"obis",-66.433,12.036,NA,"Eretmochelys imbricata"
"obis",-80.073,16.428,NA,"Eretmochelys imbricata"
"obis",-68.766,19.803,NA,"Eretmochelys imbricata"
"obis",-75.653,17.702,NA,"Eretmochelys imbricata"
"obis",-68.77,12.188,NA,"Eretmochelys imbricata"
"obis",-68.302,12.168,NA,"Eretmochelys imbricata"
"obis",-70.482,11.962,NA,"Eretmochelys imbricata"
"obis",-85.5,9.5,NA,"Eretmochelys imbricata"
"obis",-69.774,13.058,NA,"Eretmochelys imbricata"
"obis",-68.299,12.174,NA,"Eretmochelys imbricata"
"obis",-68.597,12.963,NA,"Eretmochelys imbricata"
"obis",-68.777,13.412,NA,"Eretmochelys imbricata"
"obis",-64.245,18.634,NA,"Eretmochelys imbricata"
"obis",-57.5,16.5,NA,"Eretmochelys imbricata"
"obis",-64.122,18.571,NA,"Eretmochelys imbricata"
"obis",-66.664,11.839,NA,"Eretmochelys imbricata"
"obis",-73.754,14.835,NA,"Eretmochelys imbricata"
"obis",-80.989,15.467,NA,"Eretmochelys imbricata"
"obis",-68.02,11.445,NA,"Eretmochelys imbricata"
"obis",-68.485,12.364,NA,"Eretmochelys imbricata"
"obis",-75.711,17.727,NA,"Eretmochelys imbricata"
"obis",-77.346,14.661,NA,"Eretmochelys imbricata"
"obis",-67.044,13.855,NA,"Eretmochelys imbricata"
"obis",-78.227,14.898,NA,"Eretmochelys imbricata"
"obis",-66.681,11.825,NA,"Eretmochelys imbricata"
"obis",-68.361,12.192,NA,"Eretmochelys imbricata"
"obis",-74.464,11.074,NA,"Eretmochelys imbricata"
"obis",-62.5,13.5,NA,"Eretmochelys imbricata"
"obis",-73.568,11.404,NA,"Eretmochelys imbricata"
"obis",-68.291,12.168,NA,"Eretmochelys imbricata"
"obis",-65.046,13.343,NA,"Eretmochelys imbricata"
"obis",-64.116,18.591,NA,"Eretmochelys imbricata"
"obis",-55.5,8.5,NA,"Eretmochelys imbricata"
"obis",-70.29,11.95,NA,"Eretmochelys imbricata"
"obis",-68.665,13.459,NA,"Eretmochelys imbricata"
"obis",-78.602,15.044,NA,"Eretmochelys imbricata"
"obis",-89.832667,21.3875,NA,"Eretmochelys imbricata"
"obis",-68.274,11.946,NA,"Eretmochelys imbricata"
"obis",-80.581,16.107,NA,"Eretmochelys imbricata"
"obis",-84.5,17.5,NA,"Eretmochelys imbricata"
"obis",-74.434,11.055,NA,"Eretmochelys imbricata"
"obis",-80.476,16.062,NA,"Eretmochelys imbricata"
"obis",-76.5,23.5,NA,"Eretmochelys imbricata"
"obis",-79.934,16.031,NA,"Eretmochelys imbricata"
"obis",-71.096,13.329,NA,"Eretmochelys imbricata"
"obis",-75.647,17.708,NA,"Eretmochelys imbricata"
"obis",-74.357,11.048,NA,"Eretmochelys imbricata"
